source,lineNumber,reference,personReference,neighbourhood,folio,baseSurname,givenName,surnamePrefix,disambiguatingDescription,related,altName
KLAC02572000198_2R.txt,11,"Lin, Barent van — inpostmeester                     30         297","Lin, Barent van — inpostmeester",30,297,Lin,Barent,van,inpostmeester,,
KLAC02572000198_2R.txt,12,""" , Joanneg van — glasemaker                       48         449","Lin, Joanneg van — glasemaker",48,449,Lin,Joanneg,van,glasemaker,,
KLAC02572000198_2R.txt,13,"Lincken, Floris — herbergier                        25         231","Lincken, Floris — herbergier",25,231,Lincken,Floris,,herbergier,,
KLAC02572000198_2R.txt,14,"Linckenborgh, Esaias — hoedekramer                  17         163","Linckenborgh, Esaias — hoedekramer",17,163,Linckenborgh,Esaias,,hoedekramer,,
KLAC02572000198_2R.txt,15,""" , Gerrit — Erven van                    PS         587v","Linckenborgh, Gerrit — Erven van",PS,587v,Linckenborgh,Gerrit,,Erven van,,
KLAC02572000198_2R.txt,16,"Lizcklaen, Johannes — boeckhouder                   49         454","Lizcklaen, Johannes — boeckhouder",49,454,Lizcklaen,Johannes,,boeckhouder,,
KLAC02572000198_2R.txt,17,"Linde, Pieter Adolffsz van der                      21         196v","Linde, Pieter Adolffsz van der",21,196v,Linde,Pieter Adolffsz,van der,,,
KLAC02572000198_2R.txt,18,"Linden, Gerrit van der                              1           7v","Linden, Gerrit van der",1,7v,Linden,Gerrit,van der,,,
KLAC02572000198_2R.txt,19,"Linden, Gratiaen van der                            27         263","Linden, Gratiaen van der",27,263,Linden,Gratiaen,van der,,,
KLAC02572000198_2R.txt,20,""" , Hendr. van der                               6       i  SLv","Linden, Hendr. van der                               6",i,SLv,Linden,Hendr.,van der,,,
KLAC02572000198_2R.txt,21,""" , Dr. Hendrick van der                         36,     3h2v","Linden, Dr. Hendrick van der","36,",3h2v,Linden,Dr. Hendrick,van der,,,
KLAC02572000198_2R.txt,22,""" , Jacobus vaa der                             27 #      e62v","Linden, Jacobus vaa der",27#,e62v,Linden,Jacobus vaa der,,,,
KLAC02572000198_2R.txt,23,"Linge, Jeuriaen van — houdi                         29      279","Linge, Jeuriaen van — houdi",29,279,Linge,Jeuriaen,van,houdi,,
KLAC02572000198_2R.txt,24,"Lingelbach, David — chirurgijn                      26         256","Lingelbach, David — chirurgijn",26,256,Lingelbach,David,,chirurgijn,,
KLAC02572000198_2R.txt,25,""" , Joannes                                40         376v","Lingelbach, Joannes",40,376v,Lingelbach,Joannes,,,,
KLAC02572000198_2R.txt,26,""" , Philip — kinderen vaa                   40         376","Lingelbach, Philip — kinderen vaa",40,376,Lingelbach,Philip,,kinderen vaa,,
KLAC02572000198_2R.txt,27,"Liagelbagh, Catharina                               et         227v","Liagelbagh, Catharina",et,227v,Liagelbagh,Catharina,,,,
KLAC02572000198_2R.txt,28,""" , Sara                                  24         227v","Liagelbagh, Sara",24,227v,Liagelbagh,Sara,,,,
KLAC02572000198_2R.txt,29,"Lingen, Jan Hendrixsz van — tapper                  20         188v","Lingen, Jan Hendrixsz van — tapper",20,188v,Lingen,Jan Hendrixsz,van,tapper,,
KLAC02572000198_2R.txt,30,"Linnen, Jan Jansz van                               32         309v","Linnen, Jan Jansz van",32,309v,Linnen,Jan Jansz,van,,,
KLAC02572000198_2R.txt,31,"Linnigh, Jacob — de Joage                           51         470","Linnigh, Jacob — de Joage",51,470,Linnigh,Jacob,,de Joage,,
KLAC02572000198_2R.txt,32,"Linningh, Fraucois                                  L9         451","Linningh, Fraucois",L9,451,Linningh,Fraucois,,,,
KLAC02572000198_2R.txt,33,"Linsbeeck, Adam van                                                                            eh                     223","Linsbeeck, Adam van",eh,223,Linsbeeck,Adam,van,,,
KLAC02572000198_2R.txt,34,"Lint, Jan — grutter                                 51         473","Lint, Jan — grutter",51,473,Lint,Jan,,grutter,,
KLAC02572000198_2R.txt,35,"Lint, wod. Dr. Henricus vaa                          48         4h3v","Lint, wod. Dr. Henricus vaa",48,4h3v,Lint,wod. Dr. Henricus vaa,,,,
KLAC02572000198_2R.txt,36,""" , Jaa Jansz van — glasezaker                    56         535","Lint, Jaa Jansz van — glasezaker",56,535,Lint,Jaa Jansz,van,glasezaker,,
KLAC02572000199_2R.txt,0,"Linteloo, Evert — erf van                           52         491","Linteloo, Evert — erf van",52,491,Linteloo,Evert,,erf van,,
KLAC02572000199_2R.txt,1,""" , Johannes van — seepsieder                 57         491","Linteloo, Johannes van — seepsieder",57,491,Linteloo,Johannes,van,seepsieder,,
KLAC02572000199_2R.txt,2,"Liatst, Adam van — schoolmt                         21         190v","Liatst, Adam van — schoolmt",21,190v,Liatst,Adam,van,schoolmt,,
KLAC02572000199_2R.txt,3,"Lina, wed. Jacob de — geb. Rachel de Lima            J         573","Lina, wed. Jacob de — geb. Rachel de Lima",J,573,Lina,wed. Jacob,de,geb. Rachel de Lima,,
KLAC02572000199_2R.txt,4,""" , Rachel de — wed. Jacob de Lima                 J         575","Lina, Rachel de — wed. Jacob de Lima",J,575,Lina,Rachel,de,wed. Jacob de Lima,,
KLAC02572000199_2R.txt,5,"Lime, Salomon de                                     J         579","Lime, Salomon de",J,579,Lime,Salomon,de,,,
KLAC02572000199_2R.txt,6,"Lion, Gillis — erf van                              41         386","Lion, Gillis — erf van",41,386,Lion,Gillis,,erf van,,
KLAC02572000199_2R.txt,7,""" , Benavente, Isak — vader en ZOOR                J         580","Lion, Benavente, Isak — vader en ZOOR",J,580,Lion,"Benavente, Isak",,vader en ZOOR,,
KLAC02572000199_2R.txt,8,"Lioa Gudes, Samuel de                                J         581","Lioa Gudes, Samuel de",J,581,Lioa Gudes,Samuel,de,,,
KLAC02572000199_2R.txt,9,"Lip, Eduard — pluijmecier                            6          L7v","Lip, Eduard — pluijmecier",6,L7v,Lip,Eduard,,pluijmecier,,
KLAC02572000199_2R.txt,10,""" , Alexander van der                              34         331","Lip, Alexander van der",34,331,Lip,Alexander,van der,,,
KLAC02572000199_2R.txt,11,""" , Jacob van der + zuster                         58         547","Lip, Jacob van der + zuster",58,547,Lip,Jacob,van der,,zuster,
KLAC02572000199_2R.txt,12,""" , Jan van der                                    56         528","Lip, Jan van der",56,528,Lip,Jan,van der,,,
KLAC02572000199_2R.txt,13,"Liscalljet, Lucas                                    2          16v","Liscalljet, Lucas",2,16v,Liscalljet,Lucas,,,,
KLAC02572000199_2R.txt,14,"Listing, Hendrick — gorter                          11         106","Listing, Hendrick — gorter",11,106,Listing,Hendrick,,gorter,,
KLAC02572000199_2R.txt,15,"Lith, wed. Nicolaes de — geb. Anna Gribius           6          52","Lith, wed. Nicolaes de — geb. Anna Gribius",6,52,Lith,wed. Nicolaes,de,geb. Anna Gribius,,
KLAC02572000199_2R.txt,16,""" , Marten van — tinnegieter                      60         556","Lith, Marten van — tinnegieter",60,556,Lith,Marten,van,tinnegieter,,
KLAC02572000199_2R.txt,17,""" , wed. Willem van — geb. Maria Moor              6          51v","Lith, wed. Willem van — geb. Maria Moor",6,51v,Lith,wed. Willem,van,geb. Maria Moor,,
KLAC02572000199_2R.txt,18,"Litstorff, Daniel                                   25         238","Litstorff, Daniel",25,238,Litstorff,Daniel,,,,
KLAC02572000199_2R.txt,19,"Liveck, Allard                                      27         264","Liveck, Allard",27,264,Liveck,Allard,,,,
KLAC02572000199_2R.txt,20,"Livesz, wed. Lodewijck                              48        i7","Livesz, wed. Lodewijck",48,i7,Livesz,wed. Lodewijck,,,,
KLAC02572000199_2R.txt,21,"Lochem, Bareat van                                   9          82","Lochem, Bareat van",9,82,Lochem,Bareat,van,,,
KLAC02572000199_2R.txt,22,""" , Hendr. van                                e       11","Lochem, Hendr. van",e,11,Lochem,Hendr.,van,,,
KLAC02572000199_2R.txt,23,"Lock, Adriaen — notaris                        24      219v","Lock, Adriaen — notaris",24,219v,Lock,Adriaen,,notaris,,
KLAC02572000199_2R.txt,24,""" , Dirck — houtcoper                             33         325v","Lock, Dirck — houtcoper",33,325v,Lock,Dirck,,houtcoper,,
KLAC02572000199_2R.txt,25,""" , Jacob Jansz                            1       S","Lock, Jacob Jansz",1,S,Lock,Jacob Jansz,,,,
KLAC02572000199_2R.txt,26,""" , Margareta — wed. HendK Iadijck                37         356","Lock, Margareta — wed. HendK Iadijck",37,356,Lock,Margareta,,wed. HendK Iadijck,,
KLAC02572000199_2R.txt,27,"Lockhorst, Nicolaas                                 18         172","Lockhorst, Nicolaas",18,172,Lockhorst,Nicolaas,,,,
KLAC02572000199_2R.txt,28,"Loddre,                huisvrouw van                55         524v","Loddre,                huisvrouw van",55,524v,Loddre,huisvrouw,van,,,
KLAC02572000199_2R.txt,29,"Lodesteijn, Cornelis — boeckhouder                  27         266","Lodesteijn, Cornelis — boeckhouder",27,266,Lodesteijn,Cornelis,,boeckhouder,,
KLAC02572000199_2R.txt,30,"Lodewijcksz, Dirck — sijreeder                      4?         398v","Lodewijcksz, Dirck — sijreeder",4?,398v,Lodewijcksz,Dirck,,sijreeder,,
KLAC02572000199_2R.txt,31,"Lodewijcx, Francois — cruijdenier — kinderexn        e2è         202v","Lodewijcx, Francois — cruijdenier — kinderexn",e2è,202v,Lodewijcx,Francois,,cruijdenier — kinderexn,,
KLAC02572000199_2R.txt,32,"Lodewijckz, Freal                           4        32","Lodewijckz, Freal",4,32,Lodewijckz,Freal,,,,
KLAC02572000199_2R.txt,33,"Lodewijckz, Grietje — wed. Wouter Speris            11         104","Lodewijckz, Grietje — wed. Wouter Speris",11,104,Lodewijckz,Grietje,,wed. Wouter Speris,,
KLAC02572000199_2R.txt,34,"Lodewijks, Johannes — snit                          10          97v","Lodewijks, Johannes — snit",10,97v,Lodewijks,Johannes,,snit,,
KLAC02572000199_2R.txt,35,"Lodewijoke, Maria                                 5          41","Lodewijoke, Maria",5,41,Lodewijoke,Maria,,,,
KLAC02572000200_2R.txt,0,"Lodewijekx, Mattheus                                27         260","Lodewijekx, Mattheus",27,260,Lodewijekx,Mattheus,,,,
KLAC02572000200_2R.txt,1,"Lodewijcks, Wijbreght — wed. Sijmon Courten          8          76","Lodewijcks, Wijbreght — wed. Sijmon Courten",8,76,Lodewijcks,Wijbreght,,wed. Sijmon Courten,,
KLAC02572000200_2R.txt,2,"Lodje, Jan                                           t          35V","Lodje, Jan",t,35V,Lodje,Jan,,,,
